BirdID,RightTarsus,BodyMass,WingLength,HeadBill,BirthYear,SexEstimate,Observer,CatchTime,Ageclass,Island,Lifespan,ReproductiveOutput,Status,Moult,BirthDate,BirthFieldPeriodID,LastSeenYea,CatchID,FieldPeriodID,OccasionDate,OccasionID,dtemp,dtmin,dtmax,drainfall,OccasionYear,ageatsamp,fys,SurvStatus
6762,25.75,16.6,65.5,37.8,2016,1,CD,10:08:00,A,CN,NA,NA,SEEN1,NA,2016-09-01,159,NA,10197,164,2017-09-02,13609,27.542186379928314,NA,NA,NA,2017,1,1,0
6763,26.9,NA,68,36,2017,1,CD,12:01:00,FL,CN,0,NA,FL,T,2017-07-08,164,2017,10198,164,2017-09-01,13608,27.314516129032256,NA,NA,NA,2017,0.2,0,1
6764,25.15,13.9,63.5,35,2017,0,CD,10:54:00,FL,CN,4,NA,FL,N,2017-07-11,164,2021,10199,164,2017-09-04,13610,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6765,24.259999999999998,14.6,65.9,36.26,2017,0,MH,11:05:00,FL,CN,NA,NA,FL,N,2017-07-05,164,NA,10200,164,2017-08-29,13585,27.314516129032256,NA,NA,NA,2017,0.2,NA,0
6766,24.683333333333334,14.383333333333333,64.41666666666667,36.38333333333333,2017,0,MH,09:27:00,FL,CN,NA,NA,FL,N,2017-07-02,164,NA,10201,164,2017-08-26,13582,27.314516129032256,NA,NA,NA,2017,0.2,NA,0
6767,24.5,14.2,64,35.3,2017,0,AVE,09:16:00,SA,CN,2,NA,SEEN1,N,2017-08-23,164,2019,10446,167,2018-08-02,13826,27.616586021505377,NA,NA,NA,2018,0.9,1,1
6769,25,14.55,64.5,35.95,2017,0,MH,09:10:00,FL,CN,NA,NA,FL,NA,2017-07-06,164,NA,10214,164,2017-08-30,13628,27.314516129032256,NA,NA,NA,2017,0.2,NA,0
6770,25.9,16,68,36.4,2017,1,TB,09:10:00,FL,CN,0,NA,FL,T,2017-07-15,164,2017,10224,164,2017-09-08,13634,27.38755376344086,NA,NA,NA,2017,0.2,0,1
6771,25.6,15.9,64,36.7,2017,0,DR,08:14:00,FL,CN,2,NA,FL,N,2017-07-16,164,2019,10225,164,2017-09-09,13635,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6772,27,16.966666666666665,69.5,37.233333333333334,2017,1,DR,07:39:00,OFL,CN,NA,NA,FL,N,2017-07-16,164,NA,10226,164,2017-09-09,13635,27.38755376344086,NA,NA,NA,2017,0.2,NA,0
6773,24.85,15.05,64.5,36.2,2016,0,CD,08:14:00,SA,CN,3,NA,BrF,T,2016-12-08,159,2019,10227,164,2017-09-08,13636,NA,NA,NA,NA,2017,0.8,1,1
6774,26.599999999999998,15.4,67.66666666666667,36.93333333333334,2017,1,CBC,10:01:00,FL,CN,3,NA,FL,N,2017-07-15,164,2020,10228,164,2017-09-08,13637,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6775,26.3,15.8,68,36.2,2017,1,TB,08:05:00,FL,CN,2,NA,FL,N,2017-07-16,164,2019,10229,164,2017-09-09,13638,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6776,25.833333333333332,15.766666666666667,66.33333333333333,36.75,2017,1,DR,08:15:00,FL,CN,3,NA,FL,B,2017-07-16,164,2020,10230,164,2017-09-09,13635,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6777,26.675,17,69,37.25,2017,1,DR,11:42:00,FL,CN,3,NA,FL,N,2017-07-18,164,2020,10231,164,2017-09-11,13639,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6778,24.35,13.850000000000001,66.5,35.75,2017,0,DR,08:30:00,FL,CN,1,NA,FL,N,2017-07-17,164,2018,10232,164,2017-09-10,13640,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6779,23.1,14,NA,NA,2017,0,CBC,10:13:00,FL,CN,0,NA,FL,N,2017-07-14,164,2017,10233,164,2017-09-07,13641,27.38755376344086,NA,NA,NA,2017,0.2,0,1
6780,24.8,14.775,65.5,35.800000000000004,2017,0,DR,11:49:00,FL,CN,NA,NA,FL,N,2017-07-16,164,NA,10234,164,2017-09-09,13635,27.38755376344086,NA,NA,NA,2017,0.2,NA,0
6781,25.85,16.049999999999997,70,35.900000000000006,2017,1,TB,11:54:00,FL,CN,2,NA,FL,TB,2017-07-15,164,2019,10235,164,2017-09-08,13634,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6782,27.1,14.5,67,36.4,2017,1,TC,08:30:00,A,CN,2,NA,SEEN1,T,2017-08-27,164,2019,10720,171,2019-02-02,14037,27.616586021505377,NA,NA,NA,2019,1.4,1,1
6783,24.8,14.5,67,37.7,2017,0,DR,12:13:00,OFL,CN,0,NA,OFL,NA,2017-04-26,164,2017,10237,164,2017-09-10,13640,27.170967741935485,NA,NA,NA,2017,0.4,0,1
6785,26.133333333333333,16.4,67,36.36666666666667,2016,1,DR,10:20:00,SA,CN,NA,NA,SEEN1,N,2016-12-13,159,NA,10254,164,2017-09-13,13659,NA,NA,NA,NA,2017,0.8,1,0
6786,25.55,14.8,68.5,35.15,2017,1,DR,10:30:00,FL,CN,2,NA,FL,N,2017-07-20,164,2019,10255,164,2017-09-13,13659,27.38755376344086,NA,NA,NA,2017,0.2,1,1
6788,26.233333333333334,17.5,70.16666666666667,37.13333333333333,2016,1,DR,17:17:00,SA,CN,5,NA,BrM,TWB,2016-12-12,159,2021,10261,164,2017-09-12,13662,NA,NA,NA,NA,2017,0.8,1,1
6831,25.833333333333332,15.7,68,36.1,2017,1,TJB,16:45:00,OFL,CN,4,1,OFL,N,2017-09-26,164,2021,10304,166,2018-02-10,13709,27.6721146953405,NA,NA,NA,2018,0.4,1,1
6832,26.6,17.2,70,37.6,2017,1,CBC,15:24:00,OFL,CN,4,NA,OFL,TWB,2017-09-25,164,2021,10305,166,2018-02-09,13706,27.6721146953405,NA,NA,NA,2018,0.4,1,1
6833,24.6,15.2,63,35.5,2017,0,CBC,15:42:00,FL,CN,4,NA,FL,B,2017-12-19,166,2021,10307,166,2018-02-12,13710,NA,NA,NA,NA,2018,0.2,1,1
6834,26.333333333333332,16.233333333333334,68.33333333333333,37.06666666666667,2017,1,TJB,09:16:00,OFL,CN,2,NA,ABX,T,2017-09-28,164,2019,10308,166,2018-02-12,13711,27.6721146953405,NA,NA,NA,2018,0.4,1,1
6835,26.8,16.533333333333335,68,36.86666666666667,2017,1,TJB,14:31:00,FL,CN,NA,NA,FL,B,2017-12-20,166,NA,10310,166,2018-02-13,13712,NA,NA,NA,NA,2018,0.2,1,0
6836,25.7,15,65,36.150000000000006,2017,0,CBC,16:04:00,OFL,CN,2,NA,OFL,N,2017-09-29,164,2019,10311,166,2018-02-13,13713,27.6721146953405,NA,NA,NA,2018,0.4,1,1
6837,24,13.4,65,35.6,2017,0,TJB,15:58:00,FL,CN,NA,NA,H,TB,2017-12-26,166,NA,10314,166,2018-02-19,13720,NA,NA,NA,NA,2018,0.2,1,0
6838,25,15.383333333333333,64.41666666666667,36.03333333333333,2017,0,CBC,11:38:00,OFL,CN,NA,NA,OFL,TB,2017-10-05,164,NA,10315,166,2018-02-19,13719,27.471075268817202,NA,NA,NA,2018,0.4,1,0
6839,25.1,15.6,69,37.8,2017,1,CBC,09:16:00,OFL,CN,1,NA,SEEN2,TB,2017-10-05,164,2018,10316,166,2018-02-19,13719,27.471075268817202,NA,NA,NA,2018,0.4,1,1
6840,24.48,15.125,66.8,36.62,2017,0,TJB,08:58:00,FL,CN,NA,NA,FL,TWB,2017-12-26,166,NA,10317,166,2018-02-19,13720,NA,NA,NA,NA,2018,0.2,1,0
6841,26,14.6,69,36.2,2017,1,CBC,08:30:00,OFL,CN,2,NA,ABX,B,2017-10-05,164,2019,10318,166,2018-02-19,13719,27.471075268817202,NA,NA,NA,2018,0.4,1,1
6842,25.3,13.4,65,35.8,2017,0,CBC,11:34:00,OFL,CN,3,NA,OFL,TB,2017-10-06,164,2020,10326,166,2018-02-20,13723,27.471075268817202,NA,NA,NA,2018,0.4,1,1
6843,24.633333333333333,14.6,65,36.53333333333333,2017,0,CBC,12:14:00,OFL,CN,NA,NA,OFL,TB,2017-10-08,164,NA,10327,166,2018-02-22,13726,27.471075268817202,NA,NA,NA,2018,0.4,1,0
6844,25.75,15.925,68.875,36.675,2017,1,CBC,08:27:00,OFL,CN,NA,NA,ABX,TB,2017-10-08,164,NA,10328,166,2018-02-22,13726,27.471075268817202,NA,NA,NA,2018,0.4,1,0
6845,25.25,15.55,65.5,36.35,2018,0,TJB,11:21:00,FL,CN,NA,NA,FL,WB,2018-01-02,166,NA,10338,166,2018-02-26,13732,28.06198924731183,NA,NA,NA,2018,0.2,NA,0
6846,25.65,14.95,64.5,35.8,2017,0,CBC,09:46:00,A,CN,2,NA,SEEN1,TWB,2017-02-23,164,2019,10339,166,2018-02-24,13729,28.371326164874553,NA,NA,NA,2018,1,1,1
6847,24.25,14.3,66.5,36.15,2017,0,TJB,08:04:00,OFL,CN,NA,NA,OFL,N,2017-10-10,164,NA,10340,166,2018-02-24,13733,27.471075268817202,NA,NA,NA,2018,0.4,1,0
6848,25.3,14,66,36.5,2017,1,CBC,15:55:00,OFL,CN,NA,NA,ABX,TB,2017-10-12,164,NA,10341,166,2018-02-26,13730,27.471075268817202,NA,NA,NA,2018,0.4,1,0
6849,24.8,13.7,66,36.3,2017,0,TJB,11:44:00,OFL,CN,4,1,OFL,TB,2017-10-14,164,2021,10344,166,2018-02-28,13738,27.471075268817202,NA,NA,NA,2018,0.4,1,1
6850,25.6,15.7,67,36.9,2017,1,TJB,09:47:00,A,CN,NA,NA,FLOAT,TWB,2017-03-02,161,NA,10351,166,2018-03-02,13741,28.444086021505377,NA,NA,NA,2018,1,1,0
6851,24.433333333333334,14,65,35.86666666666667,2018,0,TJB,11:50:00,FL,CN,3,NA,FL,TB,2018-01-09,166,2021,10361,166,2018-03-05,13744,28.069879032258065,NA,NA,NA,2018,0.2,1,1
6852,25,14,64,36.5,2017,0,CBC,10:05:00,SA,CN,NA,NA,SEEN1,TB,2017-06-04,164,NA,10362,166,2018-03-05,13745,26.90268817204301,NA,NA,NA,2018,0.8,1,0
6853,24.1,14.7,65,35.9,2017,0,TJB,17:01:00,SA,CN,1,NA,ABX,B,2017-06-02,164,2018,10363,166,2018-03-03,13742,26.90268817204301,NA,NA,NA,2018,0.8,1,1
6854,26.049999999999997,15.55,68,36.25,2018,1,CBC,09:27:00,FL,CN,NA,NA,FL,TWB,2018-01-11,166,NA,10376,166,2018-03-07,13749,28.069879032258065,NA,NA,NA,2018,0.2,NA,0
6855,26.3,15.2,64,NA,2018,1,CBC,15:31:00,FL,CN,0,NA,FL,TWB,2018-01-11,166,2018,10377,166,2018-03-07,13749,28.069879032258065,NA,NA,NA,2018,0.2,0,1
6856,24.2,15,67,36.099999999999994,2018,0,TJB,08:28:00,FL,CN,NA,NA,FL,B,2018-01-20,166,NA,10381,166,2018-03-10,13755,28.069879032258065,NA,NA,NA,2018,0.1,NA,0
6857,26.05,15.975,67,37.075,2018,1,MH,14:58:00,OFL,CN,NA,NA,ABX,TWB,2018-02-07,166,NA,10382,167,2018-06-24,13759,27.871129032258064,NA,NA,NA,2018,0.4,NA,0
6858,NA,15.7,69.5,NA,2018,1,FS,12:00:00,A,CN,NA,NA,SEEN1,N,2018-06-12,167,NA,11194,177,2022-02-03,14868,26.58236559139785,NA,32.3,NA,2022,3.6,1,0
6859,26.4,15.025,67.25,36.7,2018,1,MH,16:25:00,OFL,CN,NA,1,ABX,N,2018-02-06,166,NA,10384,167,2018-06-23,13761,28.168172043010753,NA,NA,NA,2018,0.4,NA,0
6860,25.95,15.85,65.5,35.45,2018,1,MH,16:55:00,OFL,CN,NA,1,ABX,N,2018-02-12,166,NA,10385,167,2018-06-29,13762,27.871129032258064,NA,NA,NA,2018,0.4,NA,0
6861,25.2,14.399999999999999,67,36.099999999999994,2018,0,MH,08:50:00,OFL,CN,NA,NA,ABX,N,2018-02-13,166,NA,10386,167,2018-06-30,13763,27.871129032258064,NA,NA,NA,2018,0.4,NA,0
6862,26.950000000000003,15.5,67.5,36.599999999999994,2017,1,MH,09:45:00,SA,CN,NA,1,SEEN1,TWB,2017-09-29,164,NA,10387,167,2018-06-30,13763,27.6721146953405,NA,NA,NA,2018,0.8,1,0
6863,26.166666666666668,14.933333333333334,68,37.3,2018,1,MH,09:25:00,FL,CN,2,NA,OFL,B,2018-05-10,167,2020,10394,167,2018-07-04,13774,26.423333333333332,NA,31.1,NA,2018,0.2,1,1
6864,26.4,16.833333333333336,68.16666666666667,37.266666666666666,2017,1,MH,08:13:00,SA,CN,NA,1,H,N,2017-10-03,164,NA,10395,167,2018-07-04,13774,27.471075268817202,NA,NA,NA,2018,0.8,1,0
6865,25.900000000000002,15.5,68.66666666666667,36.96666666666667,2018,1,AVE,15:44:00,FL,CN,NA,NA,H,N,2018-05-13,167,NA,10396,167,2018-07-07,13776,26.423333333333332,NA,31.1,NA,2018,0.2,NA,0
6866,25,14.3,66,36,2018,1,MH,12:11:00,OFL,CN,0,NA,SEEN1,B,2018-02-16,166,2018,10397,167,2018-07-03,13773,27.871129032258064,NA,NA,NA,2018,0.4,0,1
6867,27,16.3,69.5,37.3,2018,1,MH,12:59:00,OFL,CN,1,NA,H,B,2018-02-16,166,2019,10398,167,2018-07-03,13773,27.871129032258064,NA,NA,NA,2018,0.4,1,1
6868,26.18,15.48,69.3,37.06,2018,1,MH,09:55:00,OFL,CN,NA,NA,SEEN2,B,2018-02-16,166,NA,10399,167,2018-07-03,13773,27.871129032258064,NA,NA,NA,2018,0.4,NA,0
6869,25.3,14.8,66,37.4,2018,0,MH,08:20:00,OFL,CN,0,NA,SEEN1,B,2018-02-16,166,2018,10400,167,2018-07-03,13773,27.871129032258064,NA,NA,NA,2018,0.4,0,1
6870,26.133333333333333,15.933333333333334,66.66666666666667,37.3,2018,1,MH,12:04:00,OFL,CN,NA,NA,SEEN2,B,2018-02-15,166,NA,10401,167,2018-07-02,13772,27.871129032258064,NA,NA,NA,2018,0.4,NA,0
6871,26.2,15.3,69,37.2,2018,1,MH,10:38:00,OFL,CN,1,NA,ABX,N,2018-02-16,166,2019,10402,167,2018-07-03,13773,27.871129032258064,NA,NA,NA,2018,0.4,1,1
6872,24,14,66,36.4,2017,0,AVE,10:15:00,SA,CN,1,NA,SEEN2,N,2017-10-16,164,2018,10411,167,2018-07-17,13799,27.471075268817202,NA,NA,NA,2018,0.8,1,1
6873,25.466666666666665,14.633333333333333,64.83333333333333,37.266666666666666,2017,0,AVE,15:22:00,SA,CN,4,NA,AB,B,2017-10-22,164,2021,10412,167,2018-07-23,13800,27.471075268817202,NA,NA,NA,2018,0.8,1,1
6874,23.9,15.5,65,35.7,2018,0,TJB,11:51:00,OFL,CN,1,NA,H,TWB,2018-03-10,166,2019,10413,167,2018-07-25,13801,27.32677419354839,NA,NA,NA,2018,0.4,1,1
6875,24.6,14,66,34.7,2017,0,AVE,08:42:00,SA,CN,NA,NA,ABX,TB,2017-10-24,164,NA,10414,167,2018-07-25,13802,27.471075268817202,NA,NA,NA,2018,0.8,1,0
6876,23.5,14.7,62,35.9,2018,0,TJB,09:09:00,OFL,CN,1,NA,ABX,TWB,2018-03-10,166,2019,10415,167,2018-07-25,13801,27.32677419354839,NA,NA,NA,2018,0.4,1,1
6877,26.85,15.55,67.5,36.95,2018,1,AVE,09:15:00,OFL,CN,3,NA,OFL,B,2018-06-13,167,2021,10416,167,2018-08-07,13817,26.58236559139785,NA,32.3,NA,2018,0.2,1,1
6878,25.9,15.3,67,37.1,2018,1,AVE,10:21:00,SA,CN,1,NA,H,B,2018-05-10,167,2019,10417,167,2018-08-04,13818,26.423333333333332,NA,31.1,NA,2018,0.2,1,1
6879,24.533333333333335,14,63.25,35.975,2018,0,CD,09:30:00,OFL,CN,NA,NA,AB,TWB,2018-06-10,167,NA,10418,167,2018-08-04,13819,26.58236559139785,NA,32.3,NA,2018,0.2,NA,0
6881,24.2,14.325,65.625,35.625,2018,0,TJB,17:15:00,OFL,CN,NA,NA,H,T,2018-03-15,166,NA,10429,167,2018-07-30,13824,27.32677419354839,NA,NA,NA,2018,0.4,NA,0
6882,24.066666666666666,14.433333333333334,64.83333333333333,35.733333333333334,2018,0,TJB,11:00:00,FL,CN,NA,NA,OFL,B,2018-06-08,167,NA,10430,167,2018-08-02,13825,26.23777777777778,NA,30,NA,2018,0.2,NA,0
6884,26.35,14.85,67.5,36.3,2017,1,TJB,08:38:00,SA,CN,3,NA,ABX,B,2017-11-20,164,2020,10433,167,2018-08-21,13853,27.335483870967742,NA,NA,NA,2018,0.8,1,1
6886,26.5,16.75,67.33333333333333,37.03333333333333,2018,1,TC,16:25:00,SA,CN,2,NA,ABX,T,2018-08-06,167,2020,10725,171,2019-02-09,14041,27.386487455197134,21.3,33.9,NA,2019,0.5,1,1
6887,26.9,16.366666666666667,68,36.833333333333336,2017,1,AVE,08:12:00,SA,CN,NA,NA,ABX,TWB,2017-11-16,164,NA,10436,167,2018-08-17,13856,27.335483870967742,NA,NA,NA,2018,0.8,1,0
6888,23.7,13.5,63,36.4,2017,0,AVE,09:09:00,SA,CN,2,NA,AB,TWB,2017-11-22,164,2019,10437,167,2018-08-23,13857,27.335483870967742,NA,NA,NA,2018,0.8,1,1
6889,25.6,15.9,68,36.2,2018,1,TJB,12:30:00,SA,CN,NA,NA,AB,TB,2018-04-08,166,NA,10438,167,2018-08-23,13858,27.055698924731182,NA,NA,NA,2018,0.4,NA,0
6890,26,15.2,68,35.5,2018,1,TJB,08:40:00,FL,CN,3,NA,FL,B,2018-06-28,167,2021,10439,167,2018-08-22,13859,26.58236559139785,NA,32.3,NA,2018,0.2,1,1
6891,23.6,13.1,65,35.1,2018,0,CD,10:51:00,FL,CN,1,NA,FL,TB,2018-06-28,167,2019,10440,167,2018-08-22,13860,26.58236559139785,NA,32.3,NA,2018,0.2,1,1
6892,25.933333333333334,16.6,68,37.333333333333336,2018,1,TJB,16:01:00,OFL,CN,NA,1,OFL,TB,2018-04-09,166,NA,10442,167,2018-08-24,13861,26.793387096774193,NA,NA,NA,2018,0.4,NA,0
6893,25.799999999999997,14.649999999999999,69,35.75,2018,1,TJB,10:22:00,FL,CN,1,NA,OFL,B,2018-06-21,167,2019,10443,167,2018-08-15,13862,26.58236559139785,NA,32.3,NA,2018,0.2,1,1
6894,27.25,16.1,65.5,37.05,2018,1,CD,14:48:00,OFL,CN,3,NA,OFL,TWB,2018-03-25,166,2021,10444,167,2018-08-09,13863,27.32677419354839,NA,NA,NA,2018,0.4,1,1
6895,26.166666666666668,16.03333333333333,68.5,37.2,2017,1,TJB,16:45:00,SA,CN,4,1,ABX,T,2017-11-08,164,2021,10451,167,2018-08-09,13868,27.335483870967742,NA,NA,NA,2018,0.8,1,1
6896,26,15,68.5,37.75,2018,1,AVE,09:45:00,FL,CN,NA,NA,FL,TB,2018-06-26,167,NA,10458,167,2018-08-25,13874,26.58236559139785,NA,32.3,NA,2018,0.2,NA,0
6897,27.25,16.25,67.5,37.75,2017,1,CD,09:32:00,SA,CN,2,NA,ABX,TWB,2017-11-26,166,2019,10459,167,2018-08-27,13875,27.335483870967742,NA,NA,NA,2018,0.8,1,1
6898,25.7,14,70,37,2018,1,AVE,11:11:00,FL,CN,NA,NA,FL,N,2018-07-14,167,NA,10485,167,2018-09-07,13907,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0
6899,26.2,NA,NA,NA,2018,1,CD,15:02:00,FL,CN,0,NA,FL,N,2018-07-14,167,2018,10486,167,2018-09-07,13904,27.041478494623657,21.3,33.9,NA,2018,0.2,0,1
6900,26.224999999999998,16.333333333333332,68.75,37.175,2017,1,TJB,17:10:00,SA,CN,NA,NA,ABX,TWB,2017-12-07,166,NA,10487,167,2018-09-07,13908,NA,NA,NA,NA,2018,0.8,1,0
6901,23.566666666666666,14.833333333333334,65,35.96666666666667,2018,0,TJB,15:30:00,FL,CN,1,NA,FL,TWB,2018-07-14,167,2019,10488,167,2018-09-07,13908,27.041478494623657,21.3,33.9,NA,2018,0.2,1,1
6902,24.8,15,65,36.8,2017,0,CD,11:47:00,SA,CN,4,NA,BrF,N,2017-12-07,166,2021,10489,167,2018-09-07,13904,NA,NA,NA,NA,2018,0.8,1,1
6903,27.4,15.7,66,37.5,2018,1,CD,16:05:00,FL,CN,2,NA,FL,B,2018-07-06,167,2020,10491,167,2018-08-30,13905,26.74530465949821,21.3,32.3,NA,2018,0.2,1,1
6904,23.8,15.4,62,35.1,2017,0,TJB,09:30:00,SA,CN,4,NA,ABX,TWB,2017-11-29,166,2021,10492,167,2018-08-30,13903,27.335483870967742,NA,NA,NA,2018,0.8,1,1
6905,23.8,13.9,65,34.6,2018,0,AVE,09:19:00,FL,CN,NA,NA,FL,WB,2018-07-16,167,NA,10493,167,2018-09-01,13910,27.041478494623657,21.3,33.9,NA,2018,0.1,NA,0
6906,25.95,16,69.75,35.4,2018,1,TJB,11:27:00,OFL,CN,NA,NA,H,N,2018-04-17,166,NA,10494,167,2018-09-01,13902,26.793387096774193,NA,NA,NA,2018,0.4,NA,0
6907,24.5,15,65,36.3,2018,0,CD,11:29:00,FL,CN,0,NA,FL,N,2018-07-20,167,2018,10495,167,2018-09-13,13932,27.041478494623657,21.3,33.9,NA,2018,0.2,0,1
6908,25.6,13.9,69,36.4,2017,1,TJB,11:29:00,SA,CN,1,NA,AB,N,2017-12-13,166,2018,10496,167,2018-09-13,13933,NA,NA,NA,NA,2018,0.8,1,1
6909,24.4,14.533333333333333,63.5,35.93333333333333,2017,0,CD,10:10:00,SA,CN,NA,1,ABX,N,2017-12-12,166,NA,10503,167,2018-09-12,13931,NA,NA,NA,NA,2018,0.8,1,0
6910,26.333333333333336,16.133333333333333,67,36.53333333333333,2018,1,CD,15:38:00,FL,CN,NA,NA,FL,N,2018-07-17,167,NA,10504,167,2018-09-05,13898,27.041478494623657,21.3,33.9,NA,2018,0.1,NA,0
6911,25.3,14,70,36.2,2018,1,TJB,11:00:00,FL,CN,1,NA,FL,B,2018-07-11,167,2019,10505,167,2018-09-04,13899,27.041478494623657,21.3,33.9,NA,2018,0.2,1,1
6912,26,15.35,67.375,36.46666666666667,2018,1,AVE,08:24:00,FL,CN,NA,NA,FL,B,2018-07-04,167,NA,10506,167,2018-09-04,13935,26.74530465949821,21.3,32.3,NA,2018,0.2,NA,0
6913,24.4,NA,NA,36.5,2018,1,CD,09:14:00,FL,CN,0,NA,FL,N,2018-07-12,167,2018,10507,167,2018-09-17,13937,27.041478494623657,21.3,33.9,NA,2018,0.2,0,1
6914,25.900000000000002,16.6,66.66666666666667,36.93333333333333,2018,1,CD,15:24:00,FL,CN,NA,NA,OFL,T,2018-06-15,167,NA,10510,167,2018-09-17,13937,26.58236559139785,NA,32.3,NA,2018,0.3,NA,0
6915,25.3,NA,65,NA,2018,0,TJB,08:50:00,FL,CN,0,NA,FL,TB,2018-08-25,167,2018,10518,167,2018-09-19,13941,27.384220430107526,21.3,33.9,NA,2018,0.1,0,1
6916,23.8,13.3,66,36.5,2018,0,TJB,09:10:00,FL,CN,2,NA,FL,TB,2018-07-27,167,2020,10519,167,2018-09-20,13943,27.041478494623657,21.3,33.9,NA,2018,0.2,1,1
6917,24.12,14.58,66.125,36.075,2017,0,TJB,08:00:00,A,CN,NA,NA,SEEN1,TB,2017-09-19,164,NA,10520,167,2018-09-20,13943,27.6721146953405,NA,NA,NA,2018,1,1,0
6918,27.866666666666667,15.666666666666668,66.5,36.5,2018,1,TJB,15:10:00,FL,CN,NA,NA,FL,N,2018-07-17,167,NA,10521,167,2018-09-20,13943,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0
6919,25.525,14.8,64.875,35.8,2018,0,TJB,15:10:00,FL,CN,NA,NA,FL,N,2018-07-17,167,NA,10522,167,2018-09-20,13943,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0
6920,25.240000000000002,14.34,64.1,35.88,2018,0,TJB,16:09:00,FL,CN,NA,1,FL,N,2018-07-18,167,NA,10523,167,2018-09-15,13944,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0
6921,26.25,14.65,67.5,36.95,2018,1,CD,15:05:00,FL,CN,NA,NA,FL,N,2018-07-11,167,NA,10524,167,2018-09-15,13945,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0
6922,25,14.5,67,36.1,2018,0,CD,NA,FL,CN,1,NA,FL,N,2018-08-02,167,2019,10525,167,2018-09-15,13945,27.386487455197134,21.3,33.9,NA,2018,0.1,1,1
6923,26.4,16.75,66,36.95,2018,1,CD,10:33:00,FL,CN,NA,NA,FL,B,2018-07-22,167,NA,10526,167,2018-09-15,13945,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0
6924,24.8,14.966666666666667,63.833333333333336,36.166666666666664,2018,0,AVE,16:05:00,FL,CN,NA,NA,FL,TB,2018-07-08,167,NA,10537,167,2018-09-01,13910,26.74530465949821,21.3,32.3,NA,2018,0.2,NA,0
6925,24,14.6,64,35.1,2017,0,TJB,11:25:00,SA,CN,NA,NA,ABX,TWB,2017-12-03,166,NA,10538,167,2018-09-03,13947,NA,NA,NA,NA,2018,0.8,1,0
6926,24.733333333333334,15.15,66,35.7,2018,0,TJB,10:40:00,FL,CN,3,NA,FL,B,2018-07-26,167,2021,10539,167,2018-09-12,13934,27.041478494623657,21.3,33.9,NA,2018,0.1,1,1
6927,27.1,16.7,70,37.3,2018,1,AVE,09:05:00,FL,CN,1,NA,FL,B,2018-07-14,167,2019,10540,167,2018-09-10,13926,27.041478494623657,21.3,33.9,NA,2018,0.2,1,1
7068,26.366666666666667,15.333333333333334,68.5,36.06666666666667,2018,1,TJB,10:10:00,OFL,CN,3,NA,OFL,B,2018-09-16,167,2021,10710,171,2019-01-31,14033,27.641182795698924,21.3,33.9,NA,2019,0.4,1,1
7069,26.333333333333332,16.566666666666666,68.33333333333333,37.53333333333333,2018,1,TJB,13:45:00,SA,CN,3,NA,OFL,NA,2018-09-10,167,2021,10711,171,2019-01-25,14031,27.641182795698924,21.3,33.9,NA,2019,0.4,1,1
7070,25.333333333333332,15.933333333333334,69,36.333333333333336,2018,1,TJB,08:10:00,OFL,CN,NA,1,OFL,T,2018-12-05,171,NA,10712,171,2019-01-29,14028,NA,NA,NA,NA,2019,0.2,1,0
7071,25.900000000000002,15.940000000000001,67.4,36.2,2018,1,TJB,11:00:00,SA,CN,NA,NA,ABX,B,2018-09-15,167,NA,10713,171,2019-01-30,14034,27.641182795698924,21.3,33.9,NA,2019,0.4,1,0
7072,24.8,14.45,63,36.45,2018,0,TC,15:30:00,OFL,CN,NA,NA,OFL,TWB,2018-09-14,167,NA,10714,171,2019-01-29,14029,27.641182795698924,21.3,33.9,NA,2019,0.4,1,0
7073,23.8,13.2,64,35.3,2018,0,TC,08:35:00,OFL,CN,NA,NA,OFL,T,2018-09-15,167,NA,10715,171,2019-01-30,14035,27.641182795698924,21.3,33.9,NA,2019,0.4,1,0
7074,26.45,15.75,67,36.85,2018,1,TC,15:18:00,OFL,CN,1,NA,OFL,NA,2018-09-13,167,2019,10716,171,2019-01-28,14027,27.641182795698924,21.3,33.9,NA,2019,0.4,1,1
7075,25.475,15.925,66.5,37.975,2018,1,TJB,15:00:00,SA,CN,NA,NA,ABX,N,2018-05-11,167,NA,10743,171,2019-02-09,14043,26.423333333333332,NA,31.1,NA,2019,0.8,1,0
7076,24.35,15,63.25,35.45,2018,0,TC,15:45:00,FL,CN,NA,NA,FL,T,2018-12-18,171,NA,10744,171,2019-02-11,14055,NA,NA,NA,NA,2019,0.2,1,0
