BirdID,BirthYear,SexEstimate,RightTarsus,BodyMass,WingLength,HeadBill,Observer,CatchTime,Ageclass,Island,Lifespan,ReproductiveOutput,Status,Moult,BirthDate,BirthFieldPeriodID,LastSeenYea,CatchID,FieldPeriodID,OccasionDate,OccasionID,dtemp,dtmin,dtmax,drainfall,OccasionYear,ageatsamp,fys,SurvStatus,founderyear,fYear,Sex
6546,2015,0,24.5,14,67,34.8,TJB,15:15:00,A,CN,4,NA,BrF,TW,2015-09-20,142,2019,10516,167,2018-09-18,13942,27.97867383512545,NA,NA,264.66666666666663,2018,3,1,1,1990,25,Female
6834,2017,1,26.4,16.8,69,36.7,TJB,09:40:00,SA,CN,2,NA,AB,B,2017-09-28,164,2019,10517,167,2018-09-19,13941,27.6721146953405,NA,NA,NA,2018,1,1,1,1990,27,Male
6915,2018,0,25.3,NA,65,NA,TJB,08:50:00,FL,CN,0,NA,FL,TB,2018-08-25,167,2018,10518,167,2018-09-19,13941,27.38422043010753,21.3,33.9,NA,2018,0.1,0,1,1990,28,Female
6916,2018,0,23.8,13.3,66,36.5,TJB,09:10:00,FL,CN,2,NA,FL,TB,2018-07-27,167,2020,10519,167,2018-09-20,13943,27.041478494623657,21.3,33.9,NA,2018,0.2,1,1,1990,28,Female
6917,2017,0,24,13.9,66,36.7,TJB,08:00:00,A,CN,NA,NA,SEEN1,TB,2017-09-19,164,NA,10520,167,2018-09-20,13943,27.6721146953405,NA,NA,NA,2018,1,1,0,1990,27,Female
6918,2018,1,27.6,15.5,67,36.5,TJB,15:10:00,FL,CN,NA,NA,FL,N,2018-07-17,167,NA,10521,167,2018-09-20,13943,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0,1990,28,Male
6919,2018,0,25.5,14,66,35.5,TJB,15:10:00,FL,CN,NA,NA,FL,N,2018-07-17,167,NA,10522,167,2018-09-20,13943,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0,1990,28,Female
6920,2018,0,25.3,13.1,63,35.8,TJB,16:09:00,FL,CN,NA,1,FL,N,2018-07-18,167,NA,10523,167,2018-09-15,13944,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0,1990,28,Female
6921,2018,1,26.1,15,68,36.9,CD,15:05:00,FL,CN,NA,NA,FL,N,2018-07-11,167,NA,10524,167,2018-09-15,13945,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0,1990,28,Male
6922,2018,0,25,14.5,67,36.1,CD,NA,FL,CN,1,NA,FL,N,2018-08-02,167,2019,10525,167,2018-09-15,13945,27.386487455197138,21.3,33.9,NA,2018,0.1,1,1,1990,28,Female
6923,2018,1,26.4,15.6,65,37.6,CD,10:33:00,FL,CN,NA,NA,FL,B,2018-07-22,167,NA,10526,167,2018-09-15,13945,27.041478494623657,21.3,33.9,NA,2018,0.2,NA,0,1990,28,Male
5823,2012,0,25.7,16,66,35.6,TJB,11:02:00,A,CN,NA,4,BrF,TWB,2012-03-05,112,NA,10527,167,2018-09-15,13944,28.358458781362007,NA,NA,NA,2018,6.5,1,0,1990,22,Female
5549,2009,0,24.8,15.1,65,35,TJB,09:34:00,A,CN,10,9,BrF,TB,2009-12-17,103,2019,10528,167,2018-09-10,13949,NA,NA,NA,NA,2018,8.7,1,1,1990,19,Female
6548,2015,1,26.1,16.2,65,36.4,CD,09:45:00,A,CN,6,NA,BrM,TWB,2015-09-21,142,2021,10529,167,2018-09-10,13929,27.97867383512545,NA,NA,264.66666666666663,2018,3,1,1,1990,25,Male
6230,2014,1,25.5,17.6,66,37,TJB,NA,A,CN,5,1,BrM,TWB,2014-07-15,125,2019,10530,167,2018-09-11,13950,27.269543010752688,NA,NA,207.4,2018,4.2,1,1,1990,24,Male
6550,2015,0,25.1,13.9,64,36,CD,10:52:00,A,CN,6,1,BrF,B,2015-10-09,142,2021,10531,167,2018-09-11,13930,28.08091397849462,NA,NA,253.8,2018,2.9,1,1,1990,25,Female
6732,2017,1,25.7,15.7,67,36.2,TJB,11:36:00,A,CN,2,NA,AB,WB,2017-02-11,164,2019,10532,167,2018-09-11,13950,28.371326164874553,NA,NA,NA,2018,1.6,1,1,1990,27,Male
6835,2017,1,27.1,16.8,69,37,CD,11:05:00,SA,CN,NA,NA,AB,TB,2017-12-20,166,NA,10533,167,2018-09-11,13930,NA,NA,NA,NA,2018,0.7,1,0,1990,27,Male
6654,2016,1,NA,NA,NA,NA,TJB,11:20:00,A,CN,NA,1,ABX,NA,2016-07-16,159,NA,10534,167,2018-09-20,13943,27.04822580645161,NA,NA,NA,2018,2.2,1,0,1990,26,Male
6139,2014,0,23.9,13.9,65,35,TJB,13:36:00,A,CN,5,5,BrF,T,2014-02-23,124,2019,10535,167,2018-09-25,13951,28.145725806451615,NA,NA,NA,2018,4.6,1,1,1990,24,Female
6760,2016,1,25.2,16.5,68,36.9,TJB,10:10:00,A,CN,3,NA,BrM,TWB,2016-08-23,159,2019,10536,167,2018-09-17,13938,27.370806451612903,NA,NA,NA,2018,2.1,1,1,1990,26,Male
6924,2018,0,24.9,14.2,64,35.8,AVE,16:05:00,FL,CN,NA,NA,FL,TB,2018-07-08,167,NA,10537,167,2018-09-01,13910,26.74530465949821,21.3,32.3,NA,2018,0.2,NA,0,1990,28,Female
6925,2017,0,24,14.6,64,35.1,TJB,11:25:00,SA,CN,NA,NA,ABX,TWB,2017-12-03,166,NA,10538,167,2018-09-03,13947,NA,NA,NA,NA,2018,0.8,1,0,1990,27,Female
6926,2018,0,24.2,15.5,66,34.7,TJB,10:40:00,FL,CN,3,NA,FL,B,2018-07-26,167,2021,10539,167,2018-09-12,13934,27.041478494623657,21.3,33.9,NA,2018,0.1,1,1,1990,28,Female
6927,2018,1,27.1,16.7,70,37.3,AVE,09:05:00,FL,CN,1,NA,FL,B,2018-07-14,167,2019,10540,167,2018-09-10,13926,27.041478494623657,21.3,33.9,NA,2018,0.2,1,1,1990,28,Male
6606,2015,1,25.8,16,72,35,DWE,10:15:00,A,FR,3,NA,NA,W,2015-07-29,157,2018,10585,168,2018-04-16,13993,27.61069892473118,NA,NA,257.15,2018,2.7,1,1,2011,4,Male
6602,2015,0,24.9,15.5,69,34.9,DWE,16:30:00,A,FR,NA,NA,NA,W,2015-04-28,157,NA,10586,168,2018-04-16,13993,27.60540322580645,NA,NA,NA,2018,3,1,0,2011,4,Female
6711,2016,1,26.4,17.5,71,36.3,DWE,NA,A,FR,NA,NA,NA,N,2016-05-23,157,NA,10587,168,2018-05-23,13970,26.60139784946237,22,31.2,NA,2018,2,1,0,2011,5,Male
6720,2016,1,27.8,18,70,37.5,DWE,08:15:00,A,FR,2,NA,NA,N,2016-10-24,157,2018,10588,168,2018-05-26,13994,27.416505376344084,NA,NA,NA,2018,1.6,1,1,2011,5,Male
6617,2015,1,26.2,15.5,71,37.6,DWE,09:13:00,A,FR,NA,NA,NA,N,2015-05-09,157,NA,10589,168,2018-05-03,13982,27.19752688172043,NA,NA,NA,2018,3,1,0,2011,4,Male
6817,2016,0,25.4,15.5,69,36.4,DWE,17:45:00,A,FR,2,NA,NA,N,2016-08-28,157,2018,10590,168,2018-05-08,13986,27.370806451612903,NA,NA,NA,2018,1.7,1,1,2011,5,Female
6637,2015,1,26.4,16.5,72,36.9,DWE,16:00:00,A,FR,3,NA,NA,TWB,2015-08-17,157,2018,10591,168,2018-05-02,13989,27.88650537634409,NA,NA,264.66666666666663,2018,2.7,1,1,2011,4,Male
6630,2016,1,26.3,17.5,71,35.5,DWE,18:37:00,A,FR,NA,NA,NA,TWB,2016-01-30,157,NA,10592,168,2018-04-11,13973,28.97231738969225,24,NA,NA,2018,2.2,1,0,2011,5,Male
6607,2015,0,25,16,68,35.4,DWE,16:11:00,A,FR,3,NA,NA,B,2015-12-15,157,2018,10593,168,2018-04-12,13991,NA,NA,NA,NA,2018,2.3,1,1,2011,4,Female
6805,2016,1,26.4,16.5,70,36.7,DWE,08:22:00,A,FR,2,NA,NA,N,2016-09-21,157,2018,10594,168,2018-04-05,13995,27.542186379928314,NA,NA,NA,2018,1.5,1,1,2011,5,Male
6584,2015,1,25.8,17,69,37.4,DWE,17:15:00,A,FR,3,NA,NA,TWB,2015-04-24,157,2018,10595,168,2018-04-11,13973,27.60540322580645,NA,NA,NA,2018,3,1,1,2011,4,Male
6079,2012,1,26.4,17,72,36.6,DWE,17:28:00,A,FR,6,NA,NA,W,2012-08-04,127,2018,10596,168,2018-05-09,13987,27.35483870967742,NA,NA,59.15,2018,5.8,1,1,2011,1,Male
6814,2017,0,25,16.5,67,35,DWE,17:15:00,A,FR,NA,NA,NA,W,2017-03-17,163,NA,10597,168,2018-05-23,13970,27.9089605734767,NA,NA,NA,2018,1.2,1,0,2011,6,Female
6714,2016,1,26.9,17,70,36.6,DWE,10:20:00,A,FR,2,NA,NA,N,2016-02-23,157,2018,10598,168,2018-05-26,13994,28.623897849462367,24,NA,NA,2018,2.3,1,1,2011,5,Male
6826,2016,1,27,18,71,37.2,DWE,17:32:00,A,FR,NA,NA,NA,N,2016-09-06,157,NA,10599,168,2018-04-26,13972,27.542186379928314,NA,NA,NA,2018,1.6,1,0,2011,5,Male
6603,2015,0,24.5,16.5,67,36.6,DWE,08:53:00,A,FR,3,NA,NA,TWB,2015-12-13,157,2018,10600,168,2018-04-28,13978,NA,NA,NA,NA,2018,2.4,1,1,2011,4,Female
6796,2016,0,24.1,15,69,35.6,DWE,08:00:00,A,FR,2,NA,NA,N,2016-12-06,163,2018,10601,168,2018-05-02,13989,NA,NA,NA,NA,2018,1.4,1,1,2011,5,Female
6631,2015,1,26,16,71,35.6,DWE,08:00:00,A,FR,NA,NA,NA,N,2015-08-14,157,NA,10602,168,2018-05-02,13989,27.88650537634409,NA,NA,264.66666666666663,2018,2.7,1,0,2011,4,Male
6712,2016,1,26.1,17.5,70,37.2,DWE,08:30:00,A,FR,2,NA,NA,B,2016-05-23,157,2018,10603,168,2018-05-11,13984,26.60139784946237,22,31.2,NA,2018,2,1,1,2011,5,Male
6974,2018,1,26.7,14.1,66,35.2,MH,10:30:00,OFL,CE,1,NA,NA,TWB,2018-10-26,86,2019,10604,169,2019-03-12,13996,27.653709677419357,23.6,33.9,NA,2019,0.4,1,1,1993,25,Male
6975,2018,1,25.4,14.9,70,36.9,MH,10:56:00,SA,CE,1,NA,NA,N,2018-06-11,86,2019,10605,169,2019-03-12,13996,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
6976,2018,0,24.6,14,66,35.4,MH,08:46:00,SA,CE,1,NA,NA,TWB,2018-06-11,86,2019,10606,169,2019-03-12,13996,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
6977,2018,1,25.1,14.6,66,36.6,MH,09:10:00,A,CE,1,NA,NA,WB,2018-03-11,86,2019,10607,169,2019-03-12,13996,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6978,2018,0,24.8,14,67,36.1,MH,10:58:00,SA,CE,1,NA,NA,W,2018-06-11,86,2019,10608,169,2019-03-12,13996,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
6979,2018,0,25.7,14.6,65,36.2,MH,11:03:00,A,CE,1,NA,NA,TWB,2018-03-11,86,2019,10609,169,2019-03-12,13996,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
6980,2018,1,26.5,16.4,66,36.1,MH,15:16:00,A,CE,1,NA,NA,N,2018-03-11,86,2019,10610,169,2019-03-12,13996,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6981,2018,1,24.4,13.8,66,36.4,MH,16:40:00,SA,CE,1,NA,NA,W,2018-06-11,86,2019,10611,169,2019-03-12,13996,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
6982,2018,0,25,13.4,67,34.9,MH,09:55:00,A,CE,1,NA,NA,WB,2018-03-12,86,2019,10612,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
6983,2018,1,26.1,16.1,70,35.6,MH,09:55:00,A,CE,1,NA,NA,N,2018-03-12,86,2019,10613,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6984,2018,1,26.1,15.5,69,35.8,MH,08:57:00,A,CE,1,NA,NA,TB,2018-03-12,86,2019,10614,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6985,2018,0,23.8,13.2,67,36.5,MH,08:57:00,A,CE,1,NA,NA,WB,2018-03-12,86,2019,10615,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
6986,2018,0,23.3,NA,65,NA,MH,10:40:00,A,CE,1,NA,NA,TB,2018-03-12,86,2019,10616,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
6987,2018,1,25.6,15.1,71,36.1,MH,10:40:00,A,CE,1,NA,NA,N,2018-03-12,86,2019,10617,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6988,2018,1,26.2,14.5,69,37.1,MH,10:40:00,SA,CE,1,NA,NA,WB,2018-06-12,86,2019,10618,169,2019-03-13,13997,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
6989,2018,1,25.4,13.4,69,37.1,MH,11:10:00,A,CE,1,NA,NA,TB,2018-03-12,86,2019,10619,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6990,2018,1,25.3,15,68,37,MH,16:34:00,A,CE,1,NA,NA,W,2018-03-12,86,2019,10620,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6991,2018,0,23.8,13.2,66,36.5,MH,16:45:00,A,CE,1,NA,NA,N,2018-03-12,86,2019,10621,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
6992,2018,0,24.3,13.1,64,35,MH,15:50:00,SA,CE,1,NA,NA,TWB,2018-06-12,86,2019,10622,169,2019-03-13,13997,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
6993,2018,1,24.9,14.3,66,36.4,MH,15:50:00,A,CE,1,NA,NA,TB,2018-03-12,86,2019,10623,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6994,2018,1,26.7,15.4,68,37,MH,17:10:00,A,CE,1,NA,NA,WB,2018-03-12,86,2019,10624,169,2019-03-13,13997,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6995,2018,0,24.3,13.1,67,36.3,MH,17:21:00,SA,CE,1,NA,NA,N,2018-06-12,86,2019,10625,169,2019-03-13,13997,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
6996,2018,1,26.2,15.6,70,37.2,MH,09:40:00,A,CE,1,NA,NA,B,2018-03-13,86,2019,10626,169,2019-03-14,13998,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
6997,2018,1,26.1,14.9,66,36.5,MH,10:03:00,SA,CE,1,NA,NA,TWB,2018-06-13,86,2019,10627,169,2019-03-14,13998,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
6998,2018,0,24.7,14.2,66,34.5,MH,10:43:00,A,CE,1,NA,NA,TWB,2018-03-13,86,2019,10628,169,2019-03-14,13998,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
6999,2018,0,24.2,13.2,65,35.2,MH,10:18:00,A,CE,1,NA,NA,N,2018-03-13,86,2019,10629,169,2019-03-14,13998,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7000,2018,1,26.2,15.6,68,37.2,MH,11:02:00,SA,CE,1,NA,NA,TB,2018-06-13,86,2019,10630,169,2019-03-14,13998,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7001,2018,0,24.5,14.3,68,37,MH,11:18:00,SA,CE,1,NA,NA,TWB,2018-06-13,86,2019,10631,169,2019-03-14,13998,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
7002,2018,0,23.1,13.1,NA,36.1,MH,11:37:00,OFL,CE,1,NA,NA,B,2018-10-29,86,2019,10632,169,2019-03-15,13999,27.653709677419357,23.6,33.9,NA,2019,0.4,1,1,1993,25,Female
7003,2018,0,24.1,13.8,66,36.7,MH,11:51:00,SA,CE,1,NA,NA,TB,2018-06-14,86,2019,10633,169,2019-03-15,13999,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
7004,2018,1,24.7,13.9,68,36,MH,11:07:00,SA,CE,1,NA,NA,B,2018-06-14,86,2019,10634,169,2019-03-15,13999,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7005,2018,1,26.2,16.3,68,38,MH,11:25:00,SA,CE,1,NA,NA,TWB,2018-06-14,86,2019,10635,169,2019-03-15,13999,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7006,2018,1,26.1,15.4,71,34.8,MH,08:37:00,A,CE,1,NA,NA,T,2018-03-14,86,2019,10636,169,2019-03-15,13999,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7007,2018,1,25.6,14.3,67,36.1,MH,09:06:00,SA,CE,1,NA,NA,T,2018-06-14,86,2019,10637,169,2019-03-15,13999,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7008,2018,0,24.2,14.7,66,35.1,MH,10:35:00,SA,CE,1,NA,NA,TWB,2018-06-14,86,2019,10638,169,2019-03-15,13999,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
7009,2018,0,24.3,14.5,66,36.2,MH,10:58:00,SA,CE,1,NA,NA,TWB,2018-06-14,86,2019,10639,169,2019-03-15,13999,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
7010,2018,1,26.5,NA,69,37.1,MH,10:50:00,SA,CE,1,NA,NA,T,2018-06-14,86,2019,10640,169,2019-03-15,13999,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7011,2018,1,25.9,13.8,66,37.8,MH,11:06:00,OFL,CE,1,NA,NA,T,2018-10-29,86,2019,10641,169,2019-03-15,13999,27.653709677419357,23.6,33.9,NA,2019,0.4,1,1,1993,25,Male
7012,2018,1,26.4,15.4,70,38.2,MH,09:59:00,A,CE,1,NA,NA,TWB,2018-03-16,86,2019,10642,169,2019-03-17,14000,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7013,2018,1,26.2,14.5,67,37.4,MH,10:20:00,OFL,CE,1,NA,NA,TB,2018-10-31,86,2019,10643,169,2019-03-17,14000,27.653709677419357,23.6,33.9,NA,2019,0.4,1,1,1993,25,Male
7014,2018,1,26,17.2,66,38,MH,09:13:00,SA,CE,1,NA,NA,TWB,2018-06-16,86,2019,10644,169,2019-03-17,14000,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7015,2018,0,25.5,14.8,65,37,MH,09:46:00,A,CE,1,NA,NA,TWB,2018-03-16,86,2019,10645,169,2019-03-17,14000,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7016,2018,1,25.4,16.2,67,35.8,MH,15:47:00,SA,CE,1,NA,NA,TWB,2018-06-16,86,2019,10646,169,2019-03-17,14000,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7017,2018,1,26.3,16.2,68,37.2,MH,12:08:00,SA,CE,1,NA,NA,WB,2018-06-16,86,2019,10647,169,2019-03-17,14000,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
5666,2011,1,27.2,15.5,66,36.5,MH,10:40:00,A,CE,8,NA,NA,WB,2011-01-08,86,2019,10648,169,2019-03-13,13997,28.38200460829493,NA,NA,NA,2019,8.2,1,1,1993,18,Male
5111,2006,1,26.6,13.7,69,38.3,MH,10:41:00,A,CE,13,NA,NA,TWB,2006-08-07,76,2019,10649,169,2019-03-17,14000,26.96491039426523,NA,NA,252.7,2019,12.6,1,1,1993,13,Male
5661,2010,0,24,15.6,66,35.1,MH,11:32:00,A,CE,9,NA,NA,TWB,2010-09-02,86,2019,10650,169,2019-03-17,14000,27.40516129032258,NA,NA,124.46666666666668,2019,8.5,1,1,1993,17,Female
7018,2018,0,25.5,14.3,67,35.8,MH,11:55:00,SA,CE,1,NA,NA,TWB,2018-06-17,86,2019,10651,169,2019-03-18,14001,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Female
7019,2018,1,25.6,14.5,67,36.7,MH,13:34:00,OFL,CE,1,NA,NA,N,2018-11-02,86,2019,10652,169,2019-03-19,14002,27.37741935483871,23.6,32.6,NA,2019,0.4,1,1,1993,25,Male
7020,2018,1,26.5,16.2,68,37.3,MH,13:42:00,A,CE,1,NA,NA,TWB,2018-03-18,86,2019,10653,169,2019-03-19,14002,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7021,2018,0,25.2,13.7,65,35.8,MH,08:09:00,A,CE,1,NA,NA,TWB,2018-03-18,86,2019,10654,169,2019-03-19,14002,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7022,2018,0,24.1,14.6,68,36.2,MH,13:23:00,A,CE,1,NA,NA,W,2018-03-18,86,2019,10655,169,2019-03-19,14002,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7023,2018,1,26.4,15.8,69,37.1,MH,13:56:00,SA,CE,1,NA,NA,N,2018-06-18,86,2019,10656,169,2019-03-19,14002,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7024,2018,0,24,12.8,64,35.8,MH,14:05:00,OFL,CE,1,NA,NA,N,2018-11-02,86,2019,10657,169,2019-03-19,14002,27.37741935483871,23.6,32.6,NA,2019,0.4,1,1,1993,25,Female
7025,2018,0,24.7,14,65,36.3,MH,14:18:00,A,CE,1,NA,NA,N,2018-03-18,86,2019,10658,169,2019-03-19,14002,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7026,2018,1,26.9,NA,69,36.5,MH,15:34:00,SA,CE,1,NA,NA,TB,2018-06-18,86,2019,10659,169,2019-03-19,14002,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7027,2018,1,26,17.7,71,37.1,MH,11:19:00,A,CE,1,NA,NA,TWB,2018-03-19,86,2019,10660,169,2019-03-20,14003,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7028,2018,1,26.5,16.5,70,35.7,MH,10:00:00,A,CE,1,NA,NA,TWB,2018-03-19,86,2019,10661,169,2019-03-20,14003,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7029,2018,0,24.4,15.7,66,36.4,MH,11:24:00,A,CE,1,NA,NA,TWB,2018-03-19,86,2019,10662,169,2019-03-20,14003,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7030,2018,1,25.1,16.2,66,36.1,MH,15:48:00,A,CE,1,NA,NA,TWB,2018-03-19,86,2019,10663,169,2019-03-20,14003,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7031,2018,0,24.8,15,67,36.2,MH,16:46:00,A,CE,1,NA,NA,TWB,2018-03-19,86,2019,10664,169,2019-03-20,14003,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7032,2018,0,24.4,14.4,64,36.3,MH,11:04:00,A,CE,1,NA,NA,TWB,2018-03-20,86,2019,10665,169,2019-03-21,14004,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7033,2018,1,26.3,15.3,67,36.9,MH,11:25:00,A,CE,1,NA,NA,TWB,2018-03-20,86,2019,10666,169,2019-03-21,14004,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
3635,2004,1,24.8,15.8,71,37,MH,10:25:00,A,CE,15,NA,NA,TWB,2004-11-22,76,2019,10667,169,2019-03-21,14004,26.993548387096773,NA,NA,323.7,2019,14.3,1,1,1993,11,Male
7034,2018,0,24.9,14.9,66,36.4,MH,17:30:00,A,CE,1,NA,NA,TWB,2018-03-21,86,2019,10668,169,2019-03-22,14005,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7035,2018,1,26.1,16.7,69,36.5,MH,09:11:00,SA,CE,1,NA,NA,TWB,2018-06-21,86,2019,10669,169,2019-03-22,14005,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7036,2018,1,26.2,16.4,67,36.5,MH,10:35:00,SA,CE,1,NA,NA,TWB,2018-06-21,86,2019,10670,169,2019-03-22,14005,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7037,2018,1,26.2,16,69,36.2,MH,11:53:00,SA,CE,1,NA,NA,TWB,2018-06-21,86,2019,10671,169,2019-03-22,14005,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7038,2018,1,26,15,67,36,MH,08:36:00,A,CE,1,NA,NA,TWB,2018-03-22,86,2019,10672,169,2019-03-23,14006,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7039,2018,1,26.2,13.6,67,37.3,MH,08:54:00,OFL,CE,1,NA,NA,T,2018-11-06,86,2019,10673,169,2019-03-23,14006,27.37741935483871,23.6,32.6,NA,2019,0.4,1,1,1993,25,Male
7040,2018,0,25.1,13.5,65,36.8,MH,09:12:00,A,CE,1,NA,NA,TB,2018-03-22,86,2019,10674,169,2019-03-23,14006,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Female
7041,2018,1,27.5,16.9,70,38.1,MH,10:16:00,A,CE,1,NA,NA,T,2018-03-22,86,2019,10675,169,2019-03-23,14006,27.32677419354839,NA,NA,NA,2019,1,1,1,1993,25,Male
7042,2018,1,26.1,15.9,70,36,MH,11:05:00,SA,CE,1,NA,NA,B,2018-06-22,86,2019,10676,169,2019-03-23,14006,26.58236559139785,NA,32.3,NA,2019,0.8,1,1,1993,25,Male
7043,2015,0,23.5,13.5,NA,NA,MH,NA,A,AR,1,NA,NA,NA,2015-08-10,170,2016,10677,170,2016-10-08,14016,27.88650537634409,NA,NA,264.66666666666663,2016,1.2,1,1,1990,25,Female
5804,2010,1,26.7,17.2,69,NA,MH,NA,A,AR,6,NA,NA,NA,2010-03-11,114,2016,10678,170,2016-09-16,14007,28.004059139784943,NA,NA,NA,2016,6.5,1,1,1990,20,Male
7044,2015,0,24.8,14.8,62,NA,MH,NA,A,AR,1,NA,NA,NA,2015-08-10,170,2016,10679,170,2016-10-08,14016,27.88650537634409,NA,NA,264.66666666666663,2016,1.2,1,1,1990,25,Female
7045,2015,0,23.9,14.3,66,NA,MH,NA,A,AR,1,NA,NA,NA,2015-09-10,170,2016,10680,170,2016-10-09,14017,27.97867383512545,NA,NA,264.66666666666663,2016,1.1,1,1,1990,25,Female
7046,2015,1,26.8,NA,67,NA,MH,NA,A,AR,1,NA,NA,NA,2015-09-10,170,2016,10681,170,2016-10-09,14017,27.97867383512545,NA,NA,264.66666666666663,2016,1.1,1,1,1990,25,Male
7047,2015,0,24.8,15.5,64,NA,MH,NA,A,AR,1,NA,NA,NA,2015-10-10,170,2016,10682,170,2016-10-10,14008,28.08091397849462,NA,NA,253.8,2016,1,1,1,1990,25,Female
7048,2015,0,24.6,13.5,63,NA,MH,NA,A,AR,1,NA,NA,NA,2015-11-10,170,2016,10683,170,2016-10-11,14018,28.14516129032258,20.8,32.5,279.7,2016,0.9,1,1,1990,25,Female
7049,2015,0,24.8,14.2,64,NA,MH,NA,A,AR,1,NA,NA,NA,2015-11-10,170,2016,10684,170,2016-11-10,14009,28.14516129032258,20.8,32.5,279.7,2016,1,1,1,1990,25,Female
